[ 9703.127777] [i] Total hammer attempts per row: 253287
[ 9703.127807] EMIF 2 REG Write 0x00000618 at 0x4d000010
[ 9703.127807] EMIF 2 REG Read 0x00000618 at 0x4d000010
[ 9703.127838] EMIF 2 REG Write 0x00000618 at 0x4d000014
[ 9703.127838] EMIF 2 REG Read 0x00000618 at 0x4d000014
[ 9703.127868] EMIF 2 REG Write 0x58016893 at 0x4d0000cc
[ 9703.127868] EMIF 2 REG Read 0x58016893 at 0x4d0000cc
[ 9703.127868] Temp polling alert enabled
[ 9703.134490] PUF Read:0x04000000 at 0xa001001c
[ 9703.134643] PUF Read:0x00000000 at 0xa0010020
[ 9703.134643] PUF Read:0x04000000 at 0xa0010024
[ 9703.134643] PUF Read:0x00000000 at 0xa0010028
[ 9703.134735] PUF Read:0x00000000 at 0xa001002c
[ 9703.134735] PUF Read:0x00000000 at 0xa0010030
[ 9703.134735] PUF Read:0x00000000 at 0xa0010034
[ 9703.134796] PUF Read:0x00000000 at 0xa0010038
[ 9703.134826] PUF Read:0x00000000 at 0xa001003c
[ 9703.134826] PUF Read:0x00000000 at 0xa0010040
[ 9703.134826] PUF Read:0x04000000 at 0xa0010044
[ 9703.134887] PUF Read:0x00000000 at 0xa0010048
[ 9703.134887] PUF Read:0x01000000 at 0xa001004c
[ 9703.134948] PUF Read:0x00000000 at 0xa0010050
[ 9703.134979] PUF Read:0x00000000 at 0xa0010054
[ 9703.134979] PUF Read:0x00000000 at 0xa0010058
[ 9703.134979] PUF Read:0x00100400 at 0xa001005c
[ 9703.135040] PUF Read:0x00000000 at 0xa0010060
[ 9703.135040] PUF Read:0x00000000 at 0xa0010064
[ 9703.135101] PUF Read:0x00000000 at 0xa0010068
[ 9703.135131] PUF Read:0x00000000 at 0xa001006c
[ 9703.135131] PUF Read:0x00000000 at 0xa0010070
[ 9703.135131] PUF Read:0x00000000 at 0xa0010074
[ 9703.135131] PUF Read:0x00000000 at 0xa0010078
[ 9703.135131] PUF Read:0x00000000 at 0xa001007c
[ 9703.135253] PUF Read:0x00000000 at 0xa0010080
[ 9703.135284] PUF Read:0x00000000 at 0xa0010084
[ 9703.136474] PUF Read:0x00000000 at 0xa0010088
[ 9703.136505] PUF Read:0x00000000 at 0xa001008c
[ 9703.136505] PUF Read:0x00000000 at 0xa0010090
[ 9703.136566] PUF Read:0x00000000 at 0xa0010094
[ 9703.136596] PUF Read:0x00000000 at 0xa0010098
[ 9703.136596] PUF Read:0x00000000 at 0xa001009c
[ 9703.136596] PUF Read:0x00000000 at 0xa00100a0
[ 9703.136657] PUF Read:0x00000000 at 0xa00100a4
[ 9703.136657] PUF Read:0x00000000 at 0xa00100a8
[ 9703.136718] PUF Read:0x00000000 at 0xa00100ac
[ 9703.136718] PUF Read:0x04000000 at 0xa00100b0
[ 9703.136718] PUF Read:0x00000000 at 0xa00100b4
[ 9703.136718] PUF Read:0x00000000 at 0xa00100b8
[ 9703.136718] PUF Read:0x00000000 at 0xa00100bc
[ 9703.136718] PUF Read:0x00000000 at 0xa00100c0
[ 9703.136871] PUF Read:0x00000000 at 0xa00100c4
[ 9703.136871] PUF Read:0x00000000 at 0xa00100c8
[ 9703.136871] PUF Read:0x00000000 at 0xa00100cc
[ 9703.136871] PUF Read:0x00000000 at 0xa00100d0
[ 9703.136871] PUF Read:0x00000000 at 0xa00100d4
[ 9703.136871] PUF Read:0x00000000 at 0xa00100d8
[ 9703.137023] PUF Read:0x00000000 at 0xa00100dc
[ 9703.137023] PUF Read:0x00000000 at 0xa00100e0
[ 9703.137023] PUF Read:0x00000000 at 0xa00100e4
[ 9703.137023] PUF Read:0x00000000 at 0xa00100e8
[ 9703.137023] PUF Read:0x00000000 at 0xa00100ec
[ 9703.137145] PUF Read:0x00000000 at 0xa00100f0
[ 9703.137176] PUF Read:0x00000000 at 0xa00100f4
[ 9703.137176] PUF Read:0x00000000 at 0xa00100f8
[ 9703.137176] PUF Read:0x00040000 at 0xa00100fc
[ 9703.137237] PUF Read:0x00000000 at 0xa0010100
[ 9703.137237] PUF Read:0x00000000 at 0xa0010104
[ 9703.137298] PUF Read:0x00000000 at 0xa0010108
[ 9703.137329] PUF Read:0x00010000 at 0xa001010c
[ 9703.137329] PUF Read:0x00000000 at 0xa0010110
[ 9703.137329] PUF Read:0x00000000 at 0xa0010114
[ 9703.137390] PUF Read:0x00000000 at 0xa0010118
[ 9703.137390] PUF Read:0x00000000 at 0xa001011c
[ 9703.137451] PUF Read:0x04000000 at 0xa0010120
[ 9703.137481] PUF Read:0x00040000 at 0xa0010124
[ 9703.137481] PUF Read:0x00000000 at 0xa0010128
[ 9703.137481] PUF Read:0x00000000 at 0xa001012c
[ 9703.137542] PUF Read:0x00000000 at 0xa0010130
[ 9703.137542] PUF Read:0x00000000 at 0xa0010134
[ 9703.137603] PUF Read:0x00000000 at 0xa0010138
[ 9703.137634] PUF Read:0x00000000 at 0xa001013c
[ 9703.137634] PUF Read:0x04000000 at 0xa0010140
[ 9703.137634] PUF Read:0x00000000 at 0xa0010144
[ 9703.137695] PUF Read:0x00000000 at 0xa0010148
[ 9703.137695] PUF Read:0x00000000 at 0xa001014c
[ 9703.137756] PUF Read:0x00000000 at 0xa0010150
[ 9703.137756] PUF Read:0x00000000 at 0xa0010154
[ 9703.137756] PUF Read:0x00000000 at 0xa0010158
[ 9703.137756] PUF Read:0x00000400 at 0xa001015c
[ 9703.137756] PUF Read:0x00000000 at 0xa0010160
[ 9703.137756] PUF Read:0x00000000 at 0xa0010164
[ 9703.137908] PUF Read:0x00000000 at 0xa0010168
[ 9703.137908] PUF Read:0x00000000 at 0xa001016c
[ 9703.137969] PUF Read:0x00000040 at 0xa0010170
[ 9703.137969] PUF Read:0x00000000 at 0xa0010174
[ 9703.137969] PUF Read:0x00004000 at 0xa0010178
[ 9703.138031] PUF Read:0x00000000 at 0xa001017c
[ 9703.138061] PUF Read:0x00000000 at 0xa0010180
[ 9703.138061] PUF Read:0x00000000 at 0xa0010184
[ 9703.138061] PUF Read:0x00000000 at 0xa0010188
[ 9703.138122] PUF Read:0x00000000 at 0xa001018c
[ 9703.138122] PUF Read:0x00000000 at 0xa0010190
[ 9703.138183] PUF Read:0x00000000 at 0xa0010194
[ 9703.138214] PUF Read:0x00000000 at 0xa0010198
[ 9703.138214] PUF Read:0x00000000 at 0xa001019c
[ 9703.138214] PUF Read:0x00000000 at 0xa00101a0
[ 9703.138275] PUF Read:0x00000000 at 0xa00101a4
[ 9703.138275] PUF Read:0x00000000 at 0xa00101a8
[ 9703.138336] PUF Read:0x00000000 at 0xa00101ac
[ 9703.138366] PUF Read:0x00000000 at 0xa00101b0
[ 9703.138366] PUF Read:0x00400000 at 0xa00101b4
[ 9703.138366] PUF Read:0x00000000 at 0xa00101b8
[ 9703.138427] PUF Read:0x00000000 at 0xa00101bc
[ 9703.138427] PUF Read:0x00000000 at 0xa00101c0
[ 9703.138488] PUF Read:0x00000400 at 0xa00101c4
[ 9703.138488] PUF Read:0x00000000 at 0xa00101c8
[ 9703.138488] PUF Read:0x00000000 at 0xa00101cc
[ 9703.138488] PUF Read:0x00000000 at 0xa00101d0
[ 9703.138488] PUF Read:0x00000000 at 0xa00101d4
[ 9703.138488] PUF Read:0x00000100 at 0xa00101d8
[ 9703.138641] PUF Read:0x00000000 at 0xa00101dc
[ 9703.138671] PUF Read:0x00000001 at 0xa00101e0
[ 9703.138671] PUF Read:0x00000000 at 0xa00101e4
[ 9703.138671] PUF Read:0x00000000 at 0xa00101e8
[ 9703.138732] PUF Read:0x00000000 at 0xa00101ec
[ 9703.138732] PUF Read:0x10000000 at 0xa00101f0
[ 9703.138793] PUF Read:0x00000000 at 0xa00101f4
[ 9703.138824] PUF Read:0x00000000 at 0xa00101f8
[ 9703.138824] PUF Read:0x00000000 at 0xa00101fc
[ 9703.138824] PUF Read:0x00000000 at 0xa0010200
[ 9703.138885] PUF Read:0x00000000 at 0xa0010204
[ 9703.138885] PUF Read:0x00000000 at 0xa0010208
[ 9703.138946] PUF Read:0x00000000 at 0xa001020c
[ 9703.138977] PUF Read:0x00000000 at 0xa0010210
[ 9703.138977] PUF Read:0x00000000 at 0xa0010214
[ 9703.138977] PUF Read:0x00000000 at 0xa0010218
[ 9703.139038] PUF Read:0x00010000 at 0xa001021c
[ 9703.139038] PUF Read:0x00000040 at 0xa0010220
[ 9703.139099] PUF Read:0x00000000 at 0xa0010224
[ 9703.139129] PUF Read:0x00000000 at 0xa0010228
[ 9703.139129] PUF Read:0x00000000 at 0xa001022c
[ 9703.139129] PUF Read:0x00000000 at 0xa0010230
[ 9703.139190] PUF Read:0x00000000 at 0xa0010234
[ 9703.139190] PUF Read:0x00000000 at 0xa0010238
[ 9703.139251] PUF Read:0x00000000 at 0xa001023c
[ 9703.139282] PUF Read:0x00000000 at 0xa0010240
[ 9703.139282] PUF Read:0x00000000 at 0xa0010244
[ 9703.139282] PUF Read:0x00000000 at 0xa0010248
[ 9703.139343] PUF Read:0x00000000 at 0xa001024c
[ 9703.139343] PUF Read:0x00000000 at 0xa0010250
[ 9703.139404] PUF Read:0x00000000 at 0xa0010254
[ 9703.139434] PUF Read:0x00040000 at 0xa0010258
[ 9703.139434] PUF Read:0x00000000 at 0xa001025c
[ 9703.139434] PUF Read:0x00000000 at 0xa0010260
[ 9703.139495] PUF Read:0x00000040 at 0xa0010264
[ 9703.139495] PUF Read:0x00000000 at 0xa0010268
[ 9703.139556] PUF Read:0x00000000 at 0xa001026c
[ 9703.139587] PUF Read:0x00000000 at 0xa0010270
[ 9703.139587] PUF Read:0x00000000 at 0xa0010274
[ 9703.139587] PUF Read:0x00000001 at 0xa0010278
[ 9703.139587] PUF Read:0x00000000 at 0xa001027c
[ 9703.139587] PUF Read:0x00000000 at 0xa0010280
[ 9703.139709] PUF Read:0x00000000 at 0xa0010284
[ 9703.139709] PUF Read:0x00000000 at 0xa0010288
[ 9703.139770] PUF Read:0x00000000 at 0xa001028c
[ 9703.139770] PUF Read:0x00000000 at 0xa0010290
[ 9703.139770] PUF Read:0x00000000 at 0xa0010294
[ 9703.139831] PUF Read:0x00000000 at 0xa0010298
[ 9703.139862] PUF Read:0x00000000 at 0xa001029c
[ 9703.139862] PUF Read:0x00000000 at 0xa00102a0
[ 9703.139862] PUF Read:0x00000000 at 0xa00102a4
[ 9703.139923] PUF Read:0x00000000 at 0xa00102a8
[ 9703.139923] PUF Read:0x00000000 at 0xa00102ac
[ 9703.139984] PUF Read:0x01000000 at 0xa00102b0
[ 9703.140014] PUF Read:0x00000000 at 0xa00102b4
[ 9703.140014] PUF Read:0x00000000 at 0xa00102b8
[ 9703.140014] PUF Read:0x01000000 at 0xa00102bc
[ 9703.140075] PUF Read:0x00000000 at 0xa00102c0
[ 9703.140075] PUF Read:0x00000000 at 0xa00102c4
[ 9703.140075] PUF Read:0x00000000 at 0xa00102c8
[ 9703.140167] PUF Read:0x00000000 at 0xa00102cc
[ 9703.140167] PUF Read:0x00000000 at 0xa00102d0
[ 9703.140167] PUF Read:0x00000000 at 0xa00102d4
[ 9703.140167] PUF Read:0x00000000 at 0xa00102d8
[ 9703.140167] PUF Read:0x00000000 at 0xa00102dc
